Date,Open,High,Low,Adj. Close,Volume
7-Apr-17,80.26,81.31,79.82,80.54,"2,767,335"
6-Apr-17,80.92,81.71,79.59,81.21,"4,378,949"
5-Apr-17,83.48,83.51,80.97,81.11,"2,483,680"
4-Apr-17,82.32,82.82,82.07,82.2,"1,840,287"
3-Apr-17,83.76,83.79,81.63,82.72,"3,158,771"
31-Mar-17,83.56,84.11,83.19,83.55,"2,661,912"
30-Mar-17,81.78,84.13,81.49,84.02,"4,081,656"
29-Mar-17,81.85,82.14,81.02,81.64,"2,488,421"
28-Mar-17,79.07,81.6,78.96,81.15,"3,789,256"
27-Mar-17,78.99,79.9,78.4,79.18,"4,282,097"
24-Mar-17,80.98,81.49,80.2,80.8,"1,966,056"
23-Mar-17,80.6,82.01,80.25,80.78,"2,671,234"
22-Mar-17,80.1,81.41,79.2,80.68,"3,133,651"
21-Mar-17,83.98,83.98,80.35,80.65,"4,559,025"
20-Mar-17,84.95,85.07,83.48,83.67,"2,801,965"
17-Mar-17,87.19,87.45,84.85,85.07,"3,388,267"
16-Mar-17,87.14,87.82,86.73,86.98,"1,781,858"
15-Mar-17,87.75,88.66,85.93,86.7,"3,178,963"
14-Mar-17,88.08,88.49,87.52,88.46,"1,730,819"
13-Mar-17,88.89,89.1,88.36,88.5,"1,830,233"
10-Mar-17,89.49,89.67,88.29,88.88,"1,644,275"
9-Mar-17,89.44,90,88.56,88.81,"1,653,535"
8-Mar-17,90.65,91.04,88.97,89.09,"2,028,560"
7-Mar-17,89.73,89.99,89.17,89.49,"1,641,333"
6-Mar-17,90.15,90.32,89.52,89.67,"1,936,761"
3-Mar-17,90.81,91.25,89.98,90.57,"2,541,665"
2-Mar-17,92.76,92.87,90.9,90.95,"1,625,881"
1-Mar-17,91.59,93.44,91.41,92.67,"3,387,946"
28-Feb-17,89.7,90.56,89.66,90.49,"3,122,357"
27-Feb-17,89.08,90.36,88.76,90.3,"1,730,363"
24-Feb-17,89.21,89.47,88.48,89.29,"2,252,300"
23-Feb-17,89.91,90.17,89.56,90.06,"2,142,975"
22-Feb-17,89.11,89.9,88.79,89.56,"1,821,376"
21-Feb-17,88.41,90.21,88.33,89.52,"3,825,225"
17-Feb-17,87.1,88.74,86.85,88.52,"4,044,661"
16-Feb-17,87.72,87.98,86.6,87.26,"1,801,044"
15-Feb-17,87.25,88.08,86.39,87.67,"2,297,708"
14-Feb-17,85.82,87.26,85.52,86.95,"2,148,217"
13-Feb-17,85.59,86.37,85.53,85.84,"1,791,275"
10-Feb-17,85.7,85.7,84.93,85.23,"1,617,333"
9-Feb-17,84.42,85.52,83.99,85.37,"1,809,247"
9-Feb-17,0.40 Dividend,,,,
8-Feb-17,84.07,84.37,83.55,84.02,"2,052,559"
7-Feb-17,84.55,84.86,83.69,84.56,"3,514,042"
6-Feb-17,83.83,84.84,83.67,84.09,"1,430,592"
3-Feb-17,84.4,84.53,83.17,84.38,"2,891,218"
2-Feb-17,83.25,83.5,82.38,82.86,"2,147,656"
1-Feb-17,84.55,85.37,83.72,83.99,"2,263,068"
31-Jan-17,84.73,85.09,83.19,83.87,"2,880,402"
30-Jan-17,85.56,85.56,83.86,85.23,"3,550,371"
27-Jan-17,86.34,86.38,85.35,85.56,"2,195,161"
26-Jan-17,84.94,86.11,84.28,86.1,"3,004,744"
25-Jan-17,84.29,85.25,83.61,84.82,"5,304,078"
24-Jan-17,84,85.55,83.49,85.16,"2,711,779"
23-Jan-17,83.55,84.25,83.03,83.37,"2,821,009"
20-Jan-17,83.23,84.46,83.2,83.82,"1,684,548"
19-Jan-17,83.85,84.06,82.86,83.23,"1,696,719"
18-Jan-17,83.44,83.8,82.32,83.77,"1,706,358"
17-Jan-17,84.65,84.65,82.59,82.89,"2,192,345"
13-Jan-17,84.86,86.13,84.86,85.27,"2,327,814"
12-Jan-17,85.15,85.27,83.29,84.35,"2,064,889"
11-Jan-17,85.41,85.66,84.47,85.55,"1,885,055"
10-Jan-17,84.27,85.77,83.92,85.4,"3,141,198"
9-Jan-17,84.67,84.84,83.88,83.92,"2,122,775"
6-Jan-17,85.2,85.59,84.54,85.03,"1,796,424"
5-Jan-17,86.22,86.31,84.07,84.82,"2,223,944"
4-Jan-17,85.54,87.12,85.54,86.66,"2,630,905"
3-Jan-17,84.98,85.99,84.26,85.29,"3,441,067"
30-Dec-16,83.57,84.06,82.81,83.73,"2,424,834"
29-Dec-16,84.86,84.99,83.45,83.6,"2,102,715"
28-Dec-16,86.37,86.37,84.3,84.64,"2,231,806"
27-Dec-16,86.6,86.6,86.04,86.15,"2,026,035"
23-Dec-16,85.75,86.56,85.53,86.07,"2,979,994"
22-Dec-16,86.31,86.41,85.06,85.6,"2,620,779"
21-Dec-16,87.13,87.25,86.5,86.8,"2,460,569"
20-Dec-16,86.87,87.18,86.38,86.97,"2,066,463"
19-Dec-16,86.34,86.56,85.53,86.41,"3,258,088"
16-Dec-16,87.01,87.01,85.46,86.06,"9,370,361"
15-Dec-16,85.96,87.95,85.45,86.72,"3,586,219"
14-Dec-16,85.22,86.49,84.54,85.37,"3,596,773"
13-Dec-16,86.13,86.45,84.76,85.85,"2,911,799"
12-Dec-16,86.52,87.41,85.53,85.82,"3,387,856"
9-Dec-16,86.96,86.98,85.75,86.81,"3,428,137"
8-Dec-16,86.3,87.7,85.49,86.96,"3,180,790"
7-Dec-16,84.07,86.17,83.75,85.97,"2,912,294"
6-Dec-16,83.5,84.35,82.25,84.3,"3,407,480"
5-Dec-16,83,83.83,82.91,83.22,"4,257,193"
2-Dec-16,82.99,83.13,81.75,82.54,"5,086,842"
1-Dec-16,81.05,83.28,80.78,83.12,"5,276,873"
30-Nov-16,80.43,81.13,79.97,80.66,"3,800,741"
29-Nov-16,80.06,80.19,79.13,79.27,"2,242,735"
28-Nov-16,80.53,81.14,79.74,79.89,"3,390,855"
25-Nov-16,80.87,81.38,80.56,81.16,"1,582,662"
23-Nov-16,79.53,81.38,79.53,81.21,"3,420,168"
22-Nov-16,80.04,80.5,79.11,79.26,"3,812,798"
21-Nov-16,79.4,79.99,78.77,79.86,"3,128,934"
18-Nov-16,78.11,79.07,77.81,78.71,"2,306,450"
17-Nov-16,77.02,78.28,76.13,78.28,"3,073,023"
16-Nov-16,77.13,77.74,76.24,76.99,"3,710,641"
15-Nov-16,78.97,79.36,76.65,78.84,"6,241,548"
14-Nov-16,77.72,80.45,77.69,80.39,"5,506,728"
11-Nov-16,75.58,77.98,75.56,77.73,"4,614,832"
10-Nov-16,73.58,76.48,73.58,76.04,"7,306,081"
9-Nov-16,70.68,73.57,70.3,73.23,"13,256,918"
9-Nov-16,0.40 Dividend,,,,
8-Nov-16,70.53,70.53,69.01,69.52,"6,617,938"
7-Nov-16,70.9,71.58,70.9,71.43,"4,126,470"
4-Nov-16,69.1,70.33,68.64,69.77,"3,646,691"
3-Nov-16,69.49,69.92,68.86,69.03,"5,653,278"
2-Nov-16,69.75,70,68.91,69.3,"4,032,226"
1-Nov-16,71.04,71.12,69.12,69.9,"3,967,333"
31-Oct-16,71.71,71.72,70.48,70.67,"3,469,463"
28-Oct-16,71.45,71.67,70.58,71.23,"3,780,450"
27-Oct-16,72.25,72.41,70.92,71.39,"2,693,312"
26-Oct-16,70.13,72.69,69.63,72,"4,732,282"
25-Oct-16,71.86,72.32,71.59,71.96,"4,391,838"
24-Oct-16,71.99,72.28,71.8,71.97,"3,107,585"
21-Oct-16,70.46,71.68,70.34,71.48,"3,947,431"
20-Oct-16,70.4,71.81,70.02,71.12,"4,502,801"
19-Oct-16,68.82,70.39,68.78,70.27,"3,347,575"
18-Oct-16,69.34,69.46,68.4,68.71,"3,120,972"
17-Oct-16,68.64,69.07,68.47,68.51,"3,899,908"
14-Oct-16,68.44,68.91,67.99,68.27,"2,872,566"
13-Oct-16,68.09,68.43,67.29,67.83,"4,824,391"
12-Oct-16,68.53,69.13,68.47,68.78,"2,232,007"
11-Oct-16,69.91,70.1,68.57,68.87,"2,254,743"
10-Oct-16,70.25,70.53,69.91,69.99,"1,760,149"
7-Oct-16,69.81,70.35,69.38,69.72,"2,695,101"
6-Oct-16,70.28,70.39,69.09,69.71,"3,262,416"
5-Oct-16,69.69,70.7,69.69,70.34,"3,126,155"
4-Oct-16,69.16,69.9,68.97,69.45,"4,098,415"
3-Oct-16,68.34,69.37,68.3,68.85,"3,557,375"
30-Sep-16,67.64,68.9,67.41,68.56,"3,198,792"
29-Sep-16,68.36,68.72,66.33,67.16,"3,168,951"
28-Sep-16,68.51,68.81,67.59,68.48,"2,498,563"
27-Sep-16,67.27,68.56,66.96,68.53,"2,405,490"
26-Sep-16,67.99,68.39,67.39,67.59,"3,075,322"
23-Sep-16,68.47,68.96,68.01,68.03,"3,099,447"
22-Sep-16,68.5,68.93,68.4,68.86,"3,290,825"
21-Sep-16,67.55,68.51,67.36,68.42,"4,076,364"
20-Sep-16,68.2,68.44,67.18,67.35,"2,514,875"
19-Sep-16,67.35,68.08,67.21,67.75,"3,156,013"
16-Sep-16,67.33,67.39,66.6,67.01,"3,214,883"
15-Sep-16,67.27,67.88,66.52,67.76,"3,097,513"
14-Sep-16,67.86,68.06,67.08,67.38,"2,776,638"
13-Sep-16,68.25,68.68,67.33,67.98,"3,503,958"
12-Sep-16,67.88,69.46,67.23,69.2,"3,288,816"
9-Sep-16,68.74,69.06,68.35,68.39,"4,063,991"
8-Sep-16,68.37,69.13,68.23,68.99,"2,686,057"
7-Sep-16,67.39,68.53,67.24,68.5,"2,523,084"
6-Sep-16,68.35,68.4,67.33,67.76,"2,561,377"
2-Sep-16,68,68.65,67.64,68.38,"2,448,155"
1-Sep-16,68.34,68.81,66.98,67.84,"5,574,094"
31-Aug-16,67.18,68.45,67.18,68.34,"6,129,403"
30-Aug-16,66.51,67.39,66.46,67.13,"3,091,201"
29-Aug-16,65.98,66.87,65.75,66.46,"3,015,179"
26-Aug-16,65.86,66.47,65.62,66.01,"2,191,910"
25-Aug-16,65.24,65.95,65.16,65.64,"1,732,465"
24-Aug-16,65.72,66.18,65.35,65.5,"2,025,576"
23-Aug-16,65.79,66.16,65.66,65.66,"1,868,162"
22-Aug-16,65.41,65.68,64.98,65.55,"1,878,159"
19-Aug-16,64.94,65.55,64.89,65.44,"2,473,532"
18-Aug-16,65.18,65.46,65.01,65.1,"2,443,752"
17-Aug-16,65.38,65.53,64.87,65.18,"2,810,221"
16-Aug-16,65.16,65.82,65.09,65.5,"2,657,291"
15-Aug-16,64.92,65.77,64.92,65.49,"2,741,743"
12-Aug-16,64.4,64.96,64.12,64.9,"2,098,839"
11-Aug-16,63.99,64.92,63.77,64.85,"2,660,212"
10-Aug-16,64.66,64.74,63.58,63.81,"2,348,321"
9-Aug-16,65.03,65.09,64.48,64.69,"1,793,520"
8-Aug-16,65.12,65.69,64.86,65.07,"1,749,751"
5-Aug-16,64.04,65.23,64.04,65,"3,695,909"
4-Aug-16,63.2,63.62,63.07,63.19,"2,197,445"
4-Aug-16,0.40 Dividend,,,,
3-Aug-16,62.76,63.55,62.62,63.14,"3,965,395"
2-Aug-16,63.47,63.65,62.62,62.9,"4,409,212"
1-Aug-16,63.83,64.06,63.26,63.59,"3,418,505"
29-Jul-16,63.75,64.25,63.6,63.64,"3,632,594"
28-Jul-16,64.03,64.28,63.36,64.02,"3,079,711"
27-Jul-16,64.07,64.98,63.92,64.43,"3,110,074"
26-Jul-16,63.85,64.49,63.49,64.22,"2,997,708"
25-Jul-16,63.43,64.39,63.33,63.89,"4,373,709"
22-Jul-16,63.09,63.88,61.67,63.59,"8,632,888"
21-Jul-16,63.98,64.96,63.79,64.5,"3,549,816"
20-Jul-16,64.55,64.67,63.72,64.14,"2,895,311"
19-Jul-16,64.49,64.62,64.05,64.26,"2,136,019"
18-Jul-16,64.94,65.03,64.34,64.63,"2,240,282"
15-Jul-16,65.55,65.63,64.25,64.66,"5,763,939"
14-Jul-16,65.76,65.94,64.64,65.32,"3,284,823"
13-Jul-16,64.27,64.73,63.52,64.46,"3,611,410"
12-Jul-16,63.59,64.62,63.56,64.37,"4,975,376"
11-Jul-16,61.84,62.98,61.72,62.86,"4,910,203"
8-Jul-16,60.29,61.61,59.89,61.39,"4,948,976"
7-Jul-16,58.06,59.34,58.06,58.72,"4,644,850"
6-Jul-16,57.16,58.16,56.6,58.14,"2,840,244"
5-Jul-16,58.95,59.16,57.54,57.74,"3,331,283"
1-Jul-16,60.23,60.3,59.51,59.73,"3,152,458"
30-Jun-16,59.22,60.27,58.27,60.25,"6,389,716"
29-Jun-16,57.46,58.79,57.12,58.75,"4,470,679"
28-Jun-16,56.21,56.71,55.65,56.6,"6,530,634"
27-Jun-16,57.72,57.72,55.05,55.17,"8,952,790"
24-Jun-16,59.34,60.98,58.58,58.71,"8,115,275"
23-Jun-16,61.45,62.28,61.25,62.24,"2,948,309"
22-Jun-16,61,61.52,60.61,60.65,"2,670,223"
21-Jun-16,61.59,61.66,60.29,60.96,"4,495,985"
20-Jun-16,62.42,62.57,60.88,60.98,"5,160,233"
17-Jun-16,60.99,61.48,60.54,60.9,"6,191,224"
16-Jun-16,60.81,61.15,59.51,60.96,"5,296,275"
15-Jun-16,62.08,62.83,61.16,61.33,"9,490,897"
14-Jun-16,65.01,65.01,60.49,61.13,"14,942,434"
13-Jun-16,65.9,66.81,65.42,65.46,"2,494,267"
10-Jun-16,66.7,66.93,66.21,66.45,"2,505,962"
9-Jun-16,67.79,67.8,66.54,67.24,"2,749,905"
8-Jun-16,68.07,68.84,67.76,68.4,"3,190,462"
7-Jun-16,69.26,69.31,68.61,68.64,"2,249,696"
6-Jun-16,67.99,69.57,67.73,69.11,"2,422,667"
3-Jun-16,68.57,68.67,66.86,67.93,"3,478,328"
2-Jun-16,69.44,69.62,68.9,69.62,"1,496,215"
1-Jun-16,68.79,69.56,68.16,69.47,"1,594,418"
31-May-16,70.39,70.54,69.1,69.48,"2,363,428"
27-May-16,69.14,70.04,68.62,70.04,"2,811,291"
26-May-16,69.29,69.41,68.56,68.84,"1,642,449"
25-May-16,68.35,69.76,68.17,69.51,"2,767,093"
24-May-16,67.27,68.17,66.03,67.95,"2,045,989"
23-May-16,67.19,67.82,66.81,67.03,"1,889,851"
20-May-16,67.13,67.9,66.85,67.29,"2,053,038"
19-May-16,66.77,68.11,66.3,66.91,"3,460,718"
18-May-16,65.3,67.37,65.14,67.34,"4,339,188"
17-May-16,65.35,66.1,64.9,65.3,"2,679,012"
16-May-16,65.02,66.09,64.87,65.73,"2,678,665"
13-May-16,65.6,66.37,64.82,65.19,"2,459,689"
12-May-16,66.57,67.1,65.31,65.8,"2,109,887"
12-May-16,0.40 Dividend,,,,
11-May-16,66.82,67.4,66.36,66.36,"2,411,912"
10-May-16,66.04,67.24,66,67.11,"2,651,027"
9-May-16,66.33,66.38,65.33,65.66,"2,788,863"
6-May-16,64.9,65.5,64.55,65.46,"3,442,611"
5-May-16,65.97,66.34,64.72,65.2,"5,345,417"
4-May-16,67.13,67.14,65.34,65.73,"4,057,479"
3-May-16,68.45,68.59,67.39,67.89,"2,184,457"
2-May-16,68.74,69.55,67.92,69.41,"2,721,511"
29-Apr-16,68.85,69.14,67.8,68.29,"2,966,520"
28-Apr-16,69.39,70.05,68.85,69.21,"2,641,846"
27-Apr-16,68.99,70.28,68.69,70.1,"6,388,657"
26-Apr-16,70.78,71.69,70.4,71.66,"2,686,064"
25-Apr-16,70.83,71.19,70.26,70.74,"2,477,994"
22-Apr-16,70.28,71.44,70.26,71.28,"1,782,963"
21-Apr-16,70.99,71.98,70.46,70.5,"2,961,985"
20-Apr-16,69.19,71.27,69.16,71.16,"4,921,505"
19-Apr-16,67.88,68.76,67.41,68.67,"2,349,124"
18-Apr-16,66.87,67.83,66.55,67.6,"1,765,395"
15-Apr-16,67.66,68.15,67.02,67.3,"2,862,527"
14-Apr-16,66.66,68.09,66.49,67.42,"2,871,446"
13-Apr-16,65.09,66.85,65.07,66.83,"3,366,104"
12-Apr-16,63.72,64.58,63.59,64.44,"2,861,984"
11-Apr-16,63.04,63.86,62.95,63.39,"3,626,242"
8-Apr-16,63.23,63.88,62.65,62.89,"2,259,823"
7-Apr-16,63.83,64.13,62.35,62.81,"2,842,932"
6-Apr-16,64.16,64.54,63.39,64.4,"3,215,866"
5-Apr-16,64.24,65.04,63.95,64.65,"3,455,207"
4-Apr-16,66.59,66.87,65.77,65.87,"1,617,444"
1-Apr-16,65.78,66.95,65.34,66.79,"2,894,871"
31-Mar-16,65.23,65.84,65.07,65.38,"3,222,698"
30-Mar-16,65.37,66.03,65.13,65.23,"2,050,165"
29-Mar-16,64.93,65.05,63.75,64.95,"4,411,692"
28-Mar-16,65.85,66.01,65.05,65.28,"1,885,057"
24-Mar-16,65.51,65.83,64.98,65.81,"2,090,443"
23-Mar-16,66.52,66.76,66.03,66.23,"2,603,838"
22-Mar-16,66.3,66.77,65.99,66.47,"1,904,918"
21-Mar-16,66.33,67.34,66.11,66.8,"2,381,019"
18-Mar-16,65.86,67.09,65.59,66.57,"5,089,845"
17-Mar-16,65.14,66.09,64.7,65.56,"4,067,529"
16-Mar-16,65.29,66.11,64.95,65.45,"3,274,122"
15-Mar-16,65.36,65.39,64.44,65.39,"3,395,763"
14-Mar-16,66.77,66.99,65.78,65.97,"2,550,435"
11-Mar-16,66.21,67.09,66.04,67.01,"2,358,021"
10-Mar-16,65.26,66.03,64.26,65.31,"2,155,561"
9-Mar-16,65.13,65.37,64.38,64.81,"2,508,379"
8-Mar-16,64.95,65.25,64.16,64.61,"2,713,769"
7-Mar-16,65.03,65.67,64.88,65.58,"2,002,701"
4-Mar-16,65.85,66.4,65.05,65.65,"2,939,344"
3-Mar-16,65.06,65.71,64.8,65.71,"2,444,568"
2-Mar-16,64.17,65.22,63.9,65.22,"2,397,499"
1-Mar-16,62.89,64.15,62.4,64.14,"4,131,778"
29-Feb-16,63.14,63.37,61.98,62.01,"3,404,337"
26-Feb-16,62.95,64.33,62.86,63.39,"3,105,828"
25-Feb-16,62.03,62.66,61.19,62.66,"2,642,186"
24-Feb-16,61.1,61.92,59.85,61.7,"2,894,819"
23-Feb-16,63.78,63.78,61.62,62,"3,487,022"
22-Feb-16,62.68,63.95,62.64,63.92,"3,007,578"
19-Feb-16,61.79,62.15,61.09,62.01,"2,456,698"
18-Feb-16,61.77,62.9,61.49,62.19,"4,272,147"
17-Feb-16,61.28,62.3,61.19,61.49,"3,805,987"
16-Feb-16,60.1,61.44,59.51,60.57,"4,308,951"
12-Feb-16,57.74,59.28,57.18,59,"5,527,960"
11-Feb-16,56.33,57.43,55.41,56.74,"4,823,188"
11-Feb-16,0.40 Dividend,,,,
10-Feb-16,58.97,60.1,58.28,58.34,"3,186,352"
9-Feb-16,56.27,58.98,56,58.5,"4,424,033"
8-Feb-16,58.42,58.53,56.33,57.07,"3,878,252"
5-Feb-16,59.91,60.58,58.71,59.39,"3,507,843"
4-Feb-16,59.05,60.32,58.9,59.73,"4,308,528"
3-Feb-16,59.67,59.99,56.11,59.19,"6,037,265"
2-Feb-16,59.83,59.85,58.88,59.24,"5,195,718"
1-Feb-16,60.92,61.34,59.79,60.93,"4,320,073"
29-Jan-16,59.51,61.58,59.31,61.5,"6,380,161"
28-Jan-16,59.78,59.78,58.22,59.04,"6,491,523"
27-Jan-16,57.45,60.54,57.42,59.33,"8,544,911"
26-Jan-16,55.39,56.7,55.39,56.59,"5,619,896"
25-Jan-16,56.88,57.18,54.82,54.98,"5,711,463"
22-Jan-16,58.25,58.67,56.72,57.27,"4,148,140"
21-Jan-16,57.03,58.39,56.71,57.34,"3,747,311"
20-Jan-16,56.99,57.52,55.22,56.95,"5,328,049"
19-Jan-16,59.69,59.7,57.65,58.29,"3,464,465"
15-Jan-16,58.11,59.48,57.96,58.91,"4,827,325"
14-Jan-16,59.99,61.03,58.59,60.55,"4,573,005"
13-Jan-16,62.12,62.48,59.43,59.65,"5,405,988"
12-Jan-16,61.45,61.83,60.62,61.67,"3,680,302"
11-Jan-16,60.75,61.43,59.99,60.7,"3,416,848"
8-Jan-16,61.63,61.76,60.05,60.2,"4,732,346"
7-Jan-16,62.18,62.8,60.78,61,"5,638,318"
6-Jan-16,64.25,65.32,63.72,64.25,"4,223,296"
5-Jan-16,65.07,66.12,64.39,65.1,"5,216,186"
4-Jan-16,66.33,66.46,65.48,66.3,"3,636,193"
31-Dec-15,68.15,68.66,67.63,67.65,"1,722,102"
30-Dec-15,69,69.17,68.57,68.62,"1,414,608"
29-Dec-15,68.98,69.35,68.6,69.16,"1,506,719"
28-Dec-15,68.56,68.81,67.75,68.56,"1,569,805"
24-Dec-15,69.06,69.26,68.67,68.91,"810,748"
23-Dec-15,68.58,69.28,68.38,69.07,"2,361,067"
22-Dec-15,68.06,68.43,66.64,68.21,"3,367,315"
21-Dec-15,68.46,68.89,67.44,68.03,"2,503,324"
18-Dec-15,69.28,69.28,67.78,67.92,"5,097,539"
17-Dec-15,71.75,71.93,69.62,69.71,"2,890,259"
16-Dec-15,71.41,71.75,69.73,71.57,"4,175,810"
15-Dec-15,69.61,70.78,69.43,70.64,"3,039,255"
14-Dec-15,69.18,69.99,67.94,68.71,"3,448,602"
11-Dec-15,69.63,69.87,68.7,69.06,"2,915,396"
10-Dec-15,70.66,71.65,70.46,70.87,"2,428,713"
9-Dec-15,71.58,72.39,70.18,70.69,"3,517,598"
8-Dec-15,72.59,72.85,71.74,72.04,"2,630,477"
7-Dec-15,73.79,74.1,72.94,73.42,"2,262,547"
4-Dec-15,73.02,74.57,72.54,74.39,"2,665,499"
3-Dec-15,74.14,74.14,72.22,72.48,"3,035,681"
2-Dec-15,74.62,74.94,73.72,73.83,"2,570,618"
1-Dec-15,74.08,74.85,73.82,74.81,"2,204,926"
30-Nov-15,74.12,74.51,73.45,73.59,"2,999,660"
27-Nov-15,74.03,74.28,73.36,74.04,"908,041"
25-Nov-15,73.9,74.19,73.48,74.08,"1,775,877"
24-Nov-15,73.2,74.06,72.74,73.7,"2,570,323"
23-Nov-15,74.56,74.56,73.85,73.88,"1,969,912"
20-Nov-15,75.05,75.14,73.93,74.48,"3,013,640"
19-Nov-15,73.6,74.96,73.6,74.59,"3,751,765"
18-Nov-15,72.12,73.4,71.8,73.38,"3,698,511"
17-Nov-15,72.92,72.97,71.53,71.58,"3,353,543"
16-Nov-15,72.12,73.01,71.87,73.01,"2,654,030"
13-Nov-15,72.3,72.98,71.9,72.14,"2,817,728"
12-Nov-15,73.42,73.42,72.35,72.53,"3,473,144"
11-Nov-15,74.76,74.92,73.75,73.92,"2,425,337"
10-Nov-15,75.24,75.7,74.39,74.4,"2,801,035"
9-Nov-15,76.24,76.47,75.08,75.4,"2,590,154"
6-Nov-15,76.13,76.5,75.36,76.31,"3,579,189"
5-Nov-15,75.75,75.75,74.55,74.56,"3,377,218"
5-Nov-15,0.40 Dividend,,,,
4-Nov-15,75.38,75.72,74.97,75.12,"2,290,698"
3-Nov-15,74.39,75.89,74.38,75.43,"1,950,948"
2-Nov-15,74.02,75.08,73.88,74.81,"2,281,634"
30-Oct-15,75.12,75.29,73.51,73.58,"2,706,951"
29-Oct-15,75.43,75.92,74.54,74.8,"2,011,859"
28-Oct-15,73.99,75.72,73.86,75.67,"2,264,243"
27-Oct-15,73.75,74.23,73.62,73.98,"1,955,320"
26-Oct-15,75.09,75.48,74.12,74.28,"3,081,876"
23-Oct-15,72.15,75.92,71.98,75.65,"6,560,658"
22-Oct-15,68.81,71.23,68.81,69.89,"4,234,053"
21-Oct-15,69.96,70.23,68.65,68.72,"3,236,062"
20-Oct-15,69.52,70.1,69.41,69.55,"2,173,521"
19-Oct-15,69.14,69.83,68.99,69.61,"2,429,382"
16-Oct-15,69.9,70.03,69.16,69.64,"2,714,243"
15-Oct-15,68.25,69.52,67.74,69.5,"2,594,440"
14-Oct-15,69.01,69.06,67.46,67.67,"3,287,386"
13-Oct-15,69.08,69.55,68.67,68.96,"2,340,866"
12-Oct-15,69.62,69.83,69.02,69.25,"1,729,888"
9-Oct-15,70.27,70.61,69.24,69.43,"2,209,519"
8-Oct-15,69.53,70.19,68.89,69.99,"2,422,083"
7-Oct-15,70.58,71.04,69.63,69.91,"2,340,476"
6-Oct-15,69.85,70.59,69.64,70.15,"2,336,711"
5-Oct-15,68.42,70.54,68.42,70.23,"2,538,721"
2-Oct-15,66.41,67.96,65.44,67.96,"3,122,548"
1-Oct-15,67.74,68.1,66.92,68.03,"4,220,967"
30-Sep-15,67.82,67.95,66.92,67.63,"2,689,567"
29-Sep-15,67.26,67.61,66.26,66.73,"2,837,874"
28-Sep-15,68.62,68.97,67.24,67.31,"1,993,214"
25-Sep-15,69.22,69.69,68.86,69.06,"2,522,242"
24-Sep-15,67.71,68.3,67.32,68.19,"3,693,157"
23-Sep-15,69.09,69.09,68.26,68.55,"2,097,349"
22-Sep-15,68.57,68.81,68.03,68.72,"2,188,041"
21-Sep-15,69.21,69.96,69.09,69.55,"2,220,875"
18-Sep-15,69.8,69.83,68.4,68.6,"4,956,147"
17-Sep-15,72.08,72.46,70.47,70.78,"2,744,518"
16-Sep-15,71.42,72.19,71.05,72.07,"2,869,636"
15-Sep-15,70.88,71.63,70.8,71.21,"3,328,336"
14-Sep-15,70.7,71.2,70.22,70.66,"2,658,248"
11-Sep-15,70.5,70.78,69.86,70.55,"2,324,399"
10-Sep-15,70.38,71.28,70.31,70.76,"2,530,875"
9-Sep-15,72.3,72.73,70.59,70.75,"2,254,248"
8-Sep-15,70.88,71.63,70.61,71.62,"2,613,038"
4-Sep-15,69.9,70.24,69.17,69.79,"2,249,796"
3-Sep-15,70.87,72.14,70.59,71.03,"2,940,985"
2-Sep-15,70.45,70.82,69.18,70.23,"2,580,172"
1-Sep-15,70.58,70.94,68.88,69.31,"2,813,042"
31-Aug-15,71.83,72.85,71.5,72.51,"2,674,332"
28-Aug-15,71.88,72.3,71.58,72.11,"2,262,219"
27-Aug-15,70.7,72.4,70.46,72.15,"4,724,871"
26-Aug-15,68.66,69.86,67.57,69.71,"3,699,864"
25-Aug-15,70.68,70.74,67.34,67.38,"3,576,976"
24-Aug-15,66.95,70.76,63.17,68.58,"4,382,570"
21-Aug-15,73.01,73.51,71.46,71.46,"4,220,448"
20-Aug-15,73.96,74.39,73.69,73.71,"2,895,632"
19-Aug-15,75.22,75.42,74.37,74.72,"4,638,972"
18-Aug-15,76.11,76.55,75.44,75.78,"2,415,339"
17-Aug-15,75.25,76.27,75.08,76.15,"2,020,164"
14-Aug-15,74.92,75.88,74.89,75.79,"1,966,952"
13-Aug-15,75.52,75.93,74.96,75.32,"2,448,666"
12-Aug-15,75.02,75.44,73.8,75.19,"3,354,408"
11-Aug-15,76.2,76.4,75.01,75.42,"2,543,836"
10-Aug-15,75.98,77.1,75.82,76.93,"2,303,083"
7-Aug-15,75.54,76.13,74.86,75.37,"2,878,978"
6-Aug-15,76.05,76.32,75.41,75.67,"3,197,432"
6-Aug-15,0.40 Dividend,,,,
5-Aug-15,76.05,76.31,75.48,75.97,"3,937,542"
4-Aug-15,75.76,76.03,75.41,75.53,"2,088,389"
3-Aug-15,75.6,75.82,74.98,75.76,"3,392,893"
31-Jul-15,75.71,75.73,75.08,75.45,"3,677,191"
30-Jul-15,74.45,75.72,74.35,75.64,"4,276,495"
29-Jul-15,73.26,74,73.21,73.89,"4,626,549"
28-Jul-15,73.55,73.55,72.2,72.99,"7,524,101"
27-Jul-15,72.43,73.67,72.34,72.95,"7,195,609"
24-Jul-15,77.53,77.86,72.6,73.19,"16,800,046"
23-Jul-15,85.03,85.2,84.08,84.24,"2,646,159"
22-Jul-15,85.03,85.47,84.71,85.06,"2,484,577"
21-Jul-15,84.84,85.44,84.64,85.11,"2,522,032"
